Data from red_S050431__0__11-57-07-725.txt Node

Date: Wed Dec 17 11:57:07 CET 2025
User: r1113668
Spectrometer: S05043
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 1,000000E-1
Scans to average: 10
Nonlinearity correction enabled: false
Boxcar width: 0
Baseline correction enabled: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
337,862	1502,8
338,317	1502
338,772	1500,2
339,228	1497,2
339,683	1501,2
340,139	1502,4
340,594	1500,3
341,05	1501
341,506	1503,1
341,961	1500,5
342,417	1499,4
342,873	1499,6
343,329	1501,8
343,785	1502,5
344,241	1501,6
344,696	1499,5
345,152	1499
345,609	1502
346,065	1497,8
346,521	1500,6
346,977	1498,4
347,433	1496
347,889	1501,7
348,346	1502
348,802	1500,4
349,259	1502,8
349,715	1499,9
350,171	1500,2
350,628	1502,7
351,085	1498,3
351,541	1500,5
351,998	1500,9
352,455	1499,4
352,911	1500,1
353,368	1499,9
353,825	1501,2
354,282	1500
354,739	1501,1
355,196	1497,1
355,653	1499,5
356,11	1499,3
356,567	1500,1
357,024	1499
357,481	1499,6
357,938	1500,4
358,396	1499,6
358,853	1500,5
359,31	1501,7
359,768	1501,4
360,225	1500,4
360,683	1498,2
361,14	1499,4
361,598	1498,5
362,055	1499,7
362,513	1502,2
362,971	1497,5
363,428	1495,9
363,886	1498
364,344	1499
364,802	1501,9
365,26	1497,7
365,718	1502,1
366,176	1502,7
366,634	1502
367,092	1501,3
367,55	1499,8
368,008	1500,8
368,466	1501
368,925	1500,7
369,383	1499,4
369,841	1500,5
370,3	1501,6
370,758	1501,6
371,216	1500,1
371,675	1501,4
372,133	1498,7
372,592	1500,9
373,051	1498,6
373,509	1501
373,968	1501,1
374,427	1498
374,886	1500,1
375,344	1502
375,803	1501,5
376,262	1502,5
376,721	1502,1
377,18	1498,4
377,639	1502,4
378,098	1498,7
378,558	1500,6
379,017	1500,2
379,476	1501,1
379,935	1499,1
380,395	1501,1
380,854	1498,9
381,313	1500
381,773	1500,6
382,232	1501,8
382,692	1498,6
383,151	1503,5
383,611	1498,5
384,071	1495,1
384,53	1497,7
384,99	1495,7
385,45	1503,1
385,91	1499,2
386,369	1502,1
386,829	1502,1
387,289	1502,1
387,749	1495
388,209	1499,7
388,669	1500,9
389,129	1501,3
389,59	1499,5
390,05	1502
390,51	1500,7
390,97	1500,2
391,431	1501,9
391,891	1500,9
392,351	1500,6
392,812	1502,2
393,272	1502,3
393,733	1503,1
394,193	1500,4
394,654	1498,6
395,115	1500,4
395,575	1501,9
396,036	1502,5
396,497	1501,8
396,958	1502,4
397,419	1502,2
397,88	1500,6
398,341	1499,8
398,802	1499,4
399,263	1499,9
399,724	1500,9
400,185	1500,9
400,646	1501,8
401,107	1497,7
401,568	1503,4
402,03	1500,1
402,491	1495,2
402,952	1500,5
403,414	1499,5
403,875	1497,5
404,337	1497,7
404,798	1497,8
405,26	1497,5
405,721	1498,3
406,183	1496,9
406,645	1499,5
407,107	1502,2
407,568	1501,2
408,03	1497,9
408,492	1500,7
408,954	1501,5
409,416	1499,1
409,878	1501,1
410,34	1497,3
410,802	1502,4
411,264	1500
411,726	1493
412,189	1501,1
412,651	1496,9
413,113	1504,2
413,575	1498,9
414,038	1501,9
414,5	1502,1
414,963	1502,4
415,425	1501,5
415,888	1499,7
416,35	1501,4
416,813	1501,8
417,275	1498,7
417,738	1500,2
418,201	1499,9
418,664	1497,5
419,127	1502,2
419,589	1501,5
420,052	1495
420,515	1500,4
420,978	1499,1
421,441	1500
421,904	1498,4
422,367	1500
422,831	1500,5
423,294	1500,9
423,757	1501
424,22	1498,3
424,684	1498,1
425,147	1502
425,61	1502,1
426,074	1499,7
426,537	1502,4
427,001	1502,8
427,464	1500,7
427,928	1492
428,392	1501,1
428,855	1496,4
429,319	1502,2
429,783	1500,4
430,247	1499,4
430,71	1502,1
431,174	1498,4
431,638	1497,7
432,102	1501,8
432,566	1501
433,03	1501,1
433,494	1501,2
433,959	1501,3
434,423	1500
434,887	1500,6
435,351	1501,8
435,815	1502,9
436,28	1502,3
436,744	1501,1
437,209	1501,5
437,673	1494,6
438,138	1501,4
438,602	1499
439,067	1500,9
439,531	1502,5
439,996	1502,8
440,461	1501,3
440,925	1498,8
441,39	1498,7
441,855	1502,7
442,32	1502,1
442,785	1500,5
443,25	1500,4
443,715	1497,2
444,18	1500,5
444,645	1500,8
445,11	1497,1
445,575	1499,4
446,04	1498,1
446,506	1501,2
446,971	1499,6
447,436	1497
447,902	1499,6
448,367	1501,4
448,832	1499,2
449,298	1499
449,763	1498
450,229	1499,4
450,695	1500,4
451,16	1497,7
451,626	1499,6
452,092	1502,4
452,557	1500,9
453,023	1501,9
453,489	1499,2
453,955	1499,7
454,421	1500,2
454,887	1499,5
455,353	1500,7
455,819	1500,4
456,285	1497,8
456,751	1502,4
457,217	1500,3
457,683	1500,3
458,15	1498,4
458,616	1501,3
459,082	1498,8
459,549	1500,8
460,015	1500
460,481	1500,5
460,948	1502,4
461,414	1499,9
461,881	1499,4
462,348	1501
462,814	1499,3
463,281	1500,2
463,748	1500,5
464,214	1501,6
464,681	1498,8
465,148	1500,7
465,615	1500,4
466,082	1501,9
466,549	1499,4
467,016	1501,9
467,483	1497,2
467,95	1502,8
468,417	1499
468,884	1501,5
469,351	1502,1
469,819	1498,9
470,286	1495,7
470,753	1500,4
471,221	1500,8
471,688	1501,2
472,155	1500,8
472,623	1501,1
473,09	1498,2
473,558	1497,8
474,026	1500,2
474,493	1500,1
474,961	1499,9
475,429	1500,4
475,896	1500,1
476,364	1500,1
476,832	1500,6
477,3	1498,3
477,768	1500,2
478,236	1498,7
478,704	1500,8
479,172	1500,7
479,64	1497,8
480,108	1497,8
480,576	1500
481,044	1499,7
481,513	1502,2
481,981	1500,1
482,449	1501,1
482,917	1501
483,386	1501,8
483,854	1500,2
484,323	1500,2
484,791	1495,5
485,26	1499,4
485,728	1497,9
486,197	1500,3
486,666	1499,7
487,134	1498,9
487,603	1496,5
488,072	1501,6
488,541	1500,7
489,01	1500,3
489,479	1498,3
489,947	1499,2
490,416	1503,9
490,885	1499,1
491,355	1501,4
491,824	1499,9
492,293	1501
492,762	1501,3
493,231	1497,9
493,7	1497,1
494,17	1493,1
494,639	1502,4
495,108	1500
495,578	1499,2
496,047	1498
496,517	1500
496,986	1502,2
497,456	1501
497,925	1502,1
498,395	1500,1
498,865	1500,9
499,335	1501,6
499,804	1502,2
500,274	1500,3
500,744	1499,6
501,214	1499
501,684	1501,6
502,154	1497,8
502,624	1497,6
503,094	1500,9
503,564	1500
504,034	1501,6
504,504	1499,9
504,974	1499,2
505,444	1501,3
505,915	1498,6
506,385	1498,8
506,855	1500,9
507,326	1500,9
507,796	1499,9
508,267	1498,7
508,737	1499,6
509,208	1500,6
509,678	1498,6
510,149	1502,7
510,62	1499,8
511,09	1500,3
511,561	1502,9
512,032	1500
512,503	1500,1
512,973	1500,7
513,444	1501,3
513,915	1502,5
514,386	1500,6
514,857	1499,4
515,328	1495,1
515,799	1500,4
516,27	1499,4
516,742	1500,1
517,213	1501,6
517,684	1498,8
518,155	1497,9
518,627	1500,4
519,098	1497,9
519,569	1499,8
520,041	1500,6
520,512	1499,1
520,984	1500,5
521,455	1503
521,927	1496,5
522,399	1500,5
522,87	1499,1
523,342	1501,3
523,814	1502,4
524,285	1503
524,757	1499,6
525,229	1500,8
525,701	1500,5
526,173	1500,9
526,645	1500,8
527,117	1501,7
527,589	1501,6
528,061	1502,1
528,533	1502,4
529,005	1501,6
529,477	1502,6
529,95	1499,6
530,422	1497,4
530,894	1502,7
531,367	1500,4
531,839	1496
532,311	1499,6
532,784	1499,7
533,256	1498,9
533,729	1502,1
534,202	1501,2
534,674	1499
535,147	1502,8
535,619	1501,5
536,092	1502,2
536,565	1501,9
537,038	1499,4
537,511	1503
537,983	1500
538,456	1500,8
538,929	1502,3
539,402	1499,5
539,875	1500,2
540,348	1499,9
540,822	1501,9
541,295	1503,5
541,768	1500,8
542,241	1501,2
542,714	1497
543,188	1498,4
543,661	1499,2
544,134	1500,7
544,608	1501,7
545,081	1501,9
545,555	1500,7
546,028	1503,2
546,502	1498,8
546,975	1502,3
547,449	1501,6
547,923	1501,1
548,396	1498,5
548,87	1501,5
549,344	1499,2
549,818	1500,4
550,292	1500,4
550,766	1504,3
551,239	1501,3
551,713	1502
552,187	1501,9
552,662	1500,9
553,136	1503,9
553,61	1502,5
554,084	1498
554,558	1500,4
555,032	1500,8
555,507	1501,7
555,981	1501,4
556,455	1502,6
556,93	1500,2
557,404	1499,2
557,879	1500
558,353	1502,4
558,828	1498,3
559,302	1502
559,777	1500,1
560,251	1496,8
560,726	1500,4
561,201	1501,6
561,676	1498,6
562,15	1501,2
562,625	1502,8
563,1	1498,8
563,575	1498,3
564,05	1496,9
564,525	1502,1
565	1499,7
565,475	1503
565,95	1499,2
566,425	1501,7
566,9	1501,2
567,376	1502,2
567,851	1503,3
568,326	1502
568,801	1502
569,277	1501,1
569,752	1499,1
570,228	1500,7
570,703	1501,4
571,179	1502,5
571,654	1500,8
