Data from green_S050431__2__12-02-19-956.txt Node

Date: Wed Dec 17 12:02:19 CET 2025
User: r1113668
Spectrometer: S05043
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 1,000000E-1
Scans to average: 10
Nonlinearity correction enabled: false
Boxcar width: 0
Baseline correction enabled: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
337,862	1501,9
338,317	1501,1
338,772	1500,4
339,228	1498,3
339,683	1501,6
340,139	1502,2
340,594	1500,5
341,05	1501,6
341,506	1503,8
341,961	1500,4
342,417	1498,6
342,873	1501,7
343,329	1503,8
343,785	1502,5
344,241	1501
344,696	1498,9
345,152	1498,4
345,609	1502
346,065	1497,7
346,521	1500,6
346,977	1498,7
347,433	1496,4
347,889	1501,1
348,346	1500,2
348,802	1500,7
349,259	1501,2
349,715	1499,3
350,171	1500,7
350,628	1502,3
351,085	1498,4
351,541	1500,6
351,998	1501,2
352,455	1499,7
352,911	1500,1
353,368	1499,8
353,825	1501,2
354,282	1500
354,739	1501,2
355,196	1497,1
355,653	1500,9
356,11	1500,8
356,567	1500,5
357,024	1498,2
357,481	1498,4
357,938	1500,6
358,396	1500,3
358,853	1500,9
359,31	1500,7
359,768	1501,9
360,225	1501,3
360,683	1496,8
361,14	1498,9
361,598	1498,2
362,055	1499,7
362,513	1503
362,971	1497
363,428	1494,4
363,886	1499,3
364,344	1498,6
364,802	1501,7
365,26	1498,9
365,718	1501,2
366,176	1503,2
366,634	1502,7
367,092	1502,2
367,55	1500,3
368,008	1499,9
368,466	1502,1
368,925	1501,5
369,383	1500,1
369,841	1501,3
370,3	1500,8
370,758	1500,1
371,216	1499,9
371,675	1502,5
372,133	1499,5
372,592	1501,5
373,051	1498,2
373,509	1501,6
373,968	1500,7
374,427	1497,3
374,886	1498,4
375,344	1502,8
375,803	1501,2
376,262	1502,1
376,721	1501,5
377,18	1499,9
377,639	1503,2
378,098	1498,1
378,558	1501,4
379,017	1500,6
379,476	1500,1
379,935	1498,4
380,395	1501,6
380,854	1499,7
381,313	1500,5
381,773	1500,7
382,232	1500,8
382,692	1498,2
383,151	1501,9
383,611	1497,8
384,071	1493,7
384,53	1498,9
384,99	1497,3
385,45	1503,3
385,91	1499
386,369	1502,3
386,829	1501,3
387,289	1501,3
387,749	1494,7
388,209	1499,1
388,669	1500,7
389,129	1500,9
389,59	1499,2
390,05	1500,7
390,51	1500,6
390,97	1502,6
391,431	1501,3
391,891	1500,6
392,351	1501
392,812	1502,2
393,272	1502,9
393,733	1503,6
394,193	1499,5
394,654	1497,7
395,115	1501,4
395,575	1501,5
396,036	1504,3
396,497	1502
396,958	1504,9
397,419	1502,6
397,88	1500,7
398,341	1499,4
398,802	1499,1
399,263	1501
399,724	1502,6
400,185	1503,2
400,646	1503,2
401,107	1497,1
401,568	1502,9
402,03	1500,9
402,491	1496,2
402,952	1502,6
403,414	1499,5
403,875	1499,2
404,337	1498,6
404,798	1498,6
405,26	1497,1
405,721	1497,3
406,183	1498,7
406,645	1500,3
407,107	1501,6
407,568	1502,3
408,03	1497,3
408,492	1500,9
408,954	1501,4
409,416	1500,3
409,878	1502,1
410,34	1496,5
410,802	1502,5
411,264	1500,9
411,726	1492
412,189	1501,3
412,651	1497,6
413,113	1503,3
413,575	1499,7
414,038	1502,1
414,5	1502
414,963	1502,3
415,425	1501,7
415,888	1499
416,35	1502,1
416,813	1500,9
417,275	1499,7
417,738	1501,5
418,201	1500,7
418,664	1496,6
419,127	1502,9
419,589	1503,9
420,052	1494,9
420,515	1502,1
420,978	1500,8
421,441	1498,9
421,904	1500,3
422,367	1500,9
422,831	1499,3
423,294	1500,3
423,757	1500,8
424,22	1499,3
424,684	1499,9
425,147	1501,7
425,61	1502,2
426,074	1500,1
426,537	1504,3
427,001	1504,4
427,464	1501,3
427,928	1491,3
428,392	1501,6
428,855	1497,4
429,319	1502,6
429,783	1500,8
430,247	1500
430,71	1501,4
431,174	1497,7
431,638	1498,8
432,102	1502,5
432,566	1501,6
433,03	1503,3
433,494	1502,7
433,959	1502,1
434,423	1500,5
434,887	1501,9
435,351	1502,8
435,815	1502,6
436,28	1501,7
436,744	1503,1
437,209	1501,9
437,673	1496
438,138	1501,9
438,602	1500,4
439,067	1502,2
439,531	1503,3
439,996	1501,8
440,461	1502,4
440,925	1500,8
441,39	1500,9
441,855	1503,4
442,32	1499,3
442,785	1500,8
443,25	1504,3
443,715	1499,8
444,18	1502,2
444,645	1502,9
445,11	1498,7
445,575	1500,8
446,04	1499,9
446,506	1502,1
446,971	1499,4
447,436	1499,7
447,902	1501
448,367	1504,3
448,832	1501
449,298	1503
449,763	1499,2
450,229	1499,1
450,695	1502,6
451,16	1500,4
451,626	1500,3
452,092	1502,3
452,557	1503,1
453,023	1501,9
453,489	1502,2
453,955	1501,75
454,421	1501,3
454,887	1502
455,353	1503,7
455,819	1502,3
456,285	1499,4
456,751	1503,3
457,217	1503,3
457,683	1502
458,15	1498,6
458,616	1503
459,082	1502
459,549	1504,4
460,015	1503,6
460,481	1503,9
460,948	1504,7
461,414	1502,2
461,881	1503,1
462,348	1504,5
462,814	1503,1
463,281	1503,1
463,748	1502,8
464,214	1505,3
464,681	1505
465,148	1504,2
465,615	1502,7
466,082	1503,6
466,549	1504,1
467,016	1507,5
467,483	1502,7
467,95	1507,6
468,417	1506,5
468,884	1508,3
469,351	1507,5
469,819	1505
470,286	1502,5
470,753	1507,7
471,221	1508,5
471,688	1509,8
472,155	1511,2
472,623	1511,2
473,09	1510,5
473,558	1511
474,026	1512,7
474,493	1514,1
474,961	1514,7
475,429	1516,7
475,896	1518,1
476,364	1518,7
476,832	1522
477,3	1520,8
477,768	1526
478,236	1524
478,704	1529,9
479,172	1529,4
479,64	1531,8
480,108	1530,8
480,576	1536,1
481,044	1537,8
481,513	1544,9
481,981	1546,1
482,449	1548,5
482,917	1551,6
483,386	1556,7
483,854	1557,6
484,323	1563,1
484,791	1561,1
485,26	1573,3
485,728	1574
486,197	1584,1
486,666	1589,5
487,134	1594,3
487,603	1597,5
488,072	1611,3
488,541	1614,8
489,01	1628
489,479	1633,4
489,947	1643,6
490,416	1660,9
490,885	1670,6
491,355	1682,4
491,824	1699,2
492,293	1715
492,762	1727,7
493,231	1747,4
493,7	1766,9
494,17	1770,9
494,639	1813,5
495,108	1817,5
495,578	1841,2
496,047	1863,5
496,517	1875,6
496,986	1909,3
497,456	1940,3
497,925	1972,4
498,395	1985,7
498,865	2022,8
499,335	2047,4
499,804	2076,6
500,274	2126,6
500,744	2150,6
501,214	2197,7
501,684	2236,6
502,154	2279,6
502,624	2325,5
503,094	2387
503,564	2467
504,034	2514,5
504,504	2573,4
504,974	2645,4
505,444	2710,5
505,915	2804,6
506,385	2871,9
506,855	2982,9
507,326	3052,9
507,796	3134,6
