Data from blue_S050431__1__12-00-17-591.txt Node

Date: Wed Dec 17 12:00:17 CET 2025
User: r1113668
Spectrometer: S05043
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 1,000000E-1
Scans to average: 10
Nonlinearity correction enabled: false
Boxcar width: 0
Baseline correction enabled: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
337,862	1502,6
338,317	1501,7
338,772	1502,1
339,228	1498,4
339,683	1503,2
340,139	1502,8
340,594	1501,3
341,05	1502
341,506	1503,4
341,961	1501,3
342,417	1500,5
342,873	1501,6
343,329	1504,2
343,785	1503,4
344,241	1502,1
344,696	1499,5
345,152	1501,1
345,609	1501,2
346,065	1498,8
346,521	1501,6
346,977	1499,9
347,433	1496,9
347,889	1501,4
348,346	1501,7
348,802	1503,2
349,259	1503,1
349,715	1500,9
350,171	1499,8
350,628	1503,6
351,085	1498,6
351,541	1500
351,998	1501,7
352,455	1501,3
352,911	1500,8
353,368	1502
353,825	1502,2
354,282	1499,7
354,739	1501
355,196	1498,1
355,653	1501,2
356,11	1502,9
356,567	1499,6
357,024	1499,4
357,481	1500,4
357,938	1501,5
358,396	1501,1
358,853	1500,7
359,31	1501,6
359,768	1502
360,225	1501,5
360,683	1497
361,14	1501,2
361,598	1499,7
362,055	1501,4
362,513	1502,3
362,971	1499,5
363,428	1496,3
363,886	1499,6
364,344	1500,1
364,802	1501
365,26	1498,9
365,718	1504,7
366,176	1503,6
366,634	1502,8
367,092	1502
367,55	1502
368,008	1501,5
368,466	1502,3
368,925	1502,6
369,383	1500,6
369,841	1502,1
370,3	1502,5
370,758	1501,5
371,216	1500
371,675	1501,9
372,133	1499,4
372,592	1501,8
373,051	1498,9
373,509	1502,3
373,968	1501,7
374,427	1497,8
374,886	1499,6
375,344	1502,9
375,803	1500,4
376,262	1503,6
376,721	1504,2
377,18	1501
377,639	1503,2
378,098	1499,5
378,558	1503,3
379,017	1503,5
379,476	1501
379,935	1500
380,395	1502,4
380,854	1499,6
381,313	1501,8
381,773	1500,7
382,232	1502,6
382,692	1499,6
383,151	1502,4
383,611	1498,7
384,071	1496,7
384,53	1500,2
384,99	1498,5
385,45	1503,6
385,91	1501,6
386,369	1503,3
386,829	1502
387,289	1504
387,749	1498
388,209	1501,5
388,669	1502,8
389,129	1503,7
389,59	1498,6
390,05	1502,8
390,51	1501,6
390,97	1502,9
391,431	1503,6
391,891	1503,4
392,351	1502,6
